RECID,FIRSTNAME,MIDDLENAME,LASTNAME,NAMESUFFIX,SASID,RECORDFOUND,SEARCHDATE,COLLEGECODE,COLLEGENAME,COLLEGESTATE,COLLEGETYPE,PUBLICPRIVATE,ENROLLBEGIN,ENROLLEND,ENROLLSTATUS,GRADUATED,GRADUATIONDATE,DEGREETITLE,MAJOR,COLLEGESEQ,CREDIT,ENROLLFIRST,ENROLLLAST,HSGRADDATE,HSEXITTYPE,HSCODE,HSNAME,DISTCODE,DISTNAME,SEX,RACE,RACE7,LUNCH,IEP,LEP,
900870,LISA,,DORSEY,,1464853705,Y,NULL,003404-00,BROWN UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,W,N,NULL,,,2,0,00:00.0,00:00.0,00:00.0,18,58030,South Kingstown High School,58,South Kingstown,M,E,WH7,N,Y,N,
900871,STEPHEN,,BENNETT,,1130237702,Y,NULL,002120-00,BRYANT UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,H,N,NULL,,,2,0.25,00:00.0,00:00.0,00:00.0,17,96107,Mt. Hope High School,96,Bristol Warren,M,H,BL7,Y,N,N,
900872,STEPHEN,,BENNETT,,1130237702,Y,NULL,003407-00,RHODE ISLAND COLLEGE,RI,4-year,Public,00:00.0,00:00.0,Q,N,NULL,,,3,0.5,00:00.0,00:00.0,00:00.0,17,96107,Mt. Hope High School,96,Bristol Warren,M,H,BL7,Y,N,N,
900873,CHRISTIAN,JONATHAN,DILLON,,1952213016,Y,NULL,007468-00,COMMUNITY COLLEGE OF RHODE ISLAND,RI,2-year,Public,00:00.0,00:00.0,G,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,16,28010,Cranston High School East,28,Cranston,M,E,BL7,Y,Y,N,
900874,MARK,WILLIAM,WHITE,,1323623977,Y,NULL,003508-00,COMMUNITY COLLEGE OF CONNECTICUT,RI,2-year,Public,00:00.0,00:00.0,G,N,NULL,,,2,0,00:00.0,00:00.0,00:00.0,15,28010,Cranston High School East,28,Cranston,F,B,HI7,Y,Y,Y,
900875,RALPH,CHAD,CHAPMAN,,1612949750,Y,NULL,009823-00,JOHNSON & WALES UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,Q,N,NULL,,,2,0.25,00:00.0,00:00.0,00:00.0,17,58030,South Kingstown High School,58,South Kingstown,F,E,BL7,N,N,N,
900876,JESSICA,DIANE,STEIN,,1166020027,Y,NULL,003410-00,PROVIDENCE COLLEGE,RI,4-year,Private,00:00.0,00:00.0,W,Y,00:00.0,BA,BUSINESS,2,0.5,00:00.0,00:00.0,00:00.0,17,33015,Coventry High School,33,Coventry,F,I,HI7,Y,Y,Y,
900877,PHILIP,BILLY,STEVENS,,1106317188,Y,NULL,001276-00,WEST HILLS COMMUNITY COLLEGE,CA,2-year,Public,00:00.0,00:00.0,H,N,NULL,,,2,1,00:00.0,00:00.0,00:00.0,16,12005,Classical High School,12,Providence,M,A,AS7,N,N,N,
900878,PHILIP,BILLY,STEVENS,,1106317188,Y,NULL,002120-00,BRYANT UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,F,N,NULL,,,3,1,00:00.0,00:00.0,00:00.0,16,12005,Classical High School,12,Providence,M,A,AS7,N,N,N,
900879,KAYLA,AMY,MORENO,,1694161004,Y,NULL,002120-00,BRYANT UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,Q,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,17,12005,Classical High School,12,Providence,F,B,MU7,Y,N,Y,
900880,ROBERT,,BENSON,,1746610895,Y,NULL,003508-00,COMMUNITY COLLEGE OF CONNECTICUT,RI,2-year,Public,00:00.0,00:00.0,A,Y,00:00.0,BA,BUSINESS,2,1,00:00.0,00:00.0,00:00.0,17,12005,Classical High School,12,Providence,M,A,AS7,Y,N,Y,
900881,ROBERT,,BENSON,,1746610895,Y,NULL,009823-00,JOHNSON & WALES UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,F,Y,00:00.0,BS,NURSING,3,0,00:00.0,00:00.0,00:00.0,17,12005,Classical High School,12,Providence,M,A,AS7,Y,N,Y,
900882,ROBERT,,BENSON,,1746610895,Y,NULL,003410-00,PROVIDENCE COLLEGE,RI,4-year,Private,00:00.0,00:00.0,H,N,NULL,,,4,0.5,00:00.0,00:00.0,00:00.0,17,12005,Classical High School,12,Providence,M,A,AS7,Y,N,Y,
900883,COURTNEY,,RODRIGUEZ,,1080304080,Y,NULL,001276-00,WEST HILLS COMMUNITY COLLEGE,CA,2-year,Public,00:00.0,00:00.0,H,Y,00:00.0,AS,BIOLOGY,2,0.25,00:00.0,00:00.0,00:00.0,17,28010,Cranston High School East,28,Cranston,F,E,BL7,N,N,N,
900884,JENNIFER,,HERRING,,1580546972,Y,NULL,003508-00,COMMUNITY COLLEGE OF CONNECTICUT,RI,2-year,Public,00:00.0,00:00.0,G,Y,00:00.0,BA,BIOLOGY,2,0.25,00:00.0,00:00.0,00:00.0,16,58030,South Kingstown High School,58,South Kingstown,F,W,AS7,Y,N,Y,
900885,LISA,,RODRIGUEZ,,1919058580,Y,NULL,001276-00,WEST HILLS COMMUNITY COLLEGE,CA,2-year,Public,00:00.0,00:00.0,A,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,17,41020,La Salle Academy,41,Private,F,A,WH7,N,N,Y,
900886,LISA,,RODRIGUEZ,,1919058580,Y,NULL,002120-00,BRYANT UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,Q,N,NULL,,,3,1,00:00.0,00:00.0,00:00.0,17,41020,La Salle Academy,41,Private,F,A,WH7,N,N,Y,
900887,SCOTT,,OWEN,,1863701040,Y,NULL,003410-00,PROVIDENCE COLLEGE,RI,4-year,Private,00:00.0,00:00.0,G,Y,00:00.0,BA,BUSINESS,2,0.25,00:00.0,00:00.0,00:00.0,18,12005,Classical High School,12,Providence,M,W,BL7,Y,N,N,
900888,SCOTT,,OWEN,,1863701040,Y,NULL,003410-00,PROVIDENCE COLLEGE,RI,4-year,Private,00:00.0,00:00.0,F,N,NULL,,,3,0.5,00:00.0,00:00.0,00:00.0,18,12005,Classical High School,12,Providence,M,W,BL7,Y,N,N,
900889,TANYA,,COOPER,,1645816889,Y,NULL,009823-00,JOHNSON & WALES UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,G,Y,00:00.0,AS,BIOLOGY,2,0.5,00:00.0,00:00.0,00:00.0,17,96107,Mt. Hope High School,96,Bristol Warren,M,B,MU7,N,Y,N,
900890,RONALD,,MITCHELL,,1011052293,Y,NULL,003401-00,UNIVERSITY OF RHODE ISLAND,RI,4-year,Public,00:00.0,00:00.0,G,Y,00:00.0,AS,BIOLOGY,2,0.25,00:00.0,00:00.0,00:00.0,17,96107,Mt. Hope High School,96,Bristol Warren,F,I,AI7,N,N,Y,
900891,RONALD,,MITCHELL,,1011052293,Y,NULL,001276-00,WEST HILLS COMMUNITY COLLEGE,CA,2-year,Public,00:00.0,00:00.0,A,N,NULL,,,3,0,00:00.0,00:00.0,00:00.0,17,96107,Mt. Hope High School,96,Bristol Warren,F,I,AI7,N,N,Y,
900892,STACEY,EDWIN,MORALES,,1629021908,Y,NULL,002120-00,BRYANT UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,H,N,NULL,,,2,1,00:00.0,00:00.0,00:00.0,15,12005,Classical High School,12,Providence,M,E,AI7,Y,N,N,
900893,ANNA,,STRICKLAND,,1664148464,Y,NULL,041713-00,"WEST HILLS COLLEGE, LEMOORE",CA,2-year,Public,00:00.0,00:00.0,F,N,NULL,,,2,1,00:00.0,00:00.0,00:00.0,18,28010,Cranston High School East,28,Cranston,M,W,MU7,N,N,N,
900894,ANNA,,STRICKLAND,,1664148464,Y,NULL,041713-00,"WEST HILLS COLLEGE, LEMOORE",CA,2-year,Public,00:00.0,00:00.0,H,N,NULL,,,3,0.25,00:00.0,00:00.0,00:00.0,18,28010,Cranston High School East,28,Cranston,M,W,MU7,N,N,N,
900895,ANNA,,STRICKLAND,,1664148464,Y,NULL,041713-00,"WEST HILLS COLLEGE, LEMOORE",CA,2-year,Public,00:00.0,00:00.0,G,N,NULL,,,4,0.25,00:00.0,00:00.0,00:00.0,18,28010,Cranston High School East,28,Cranston,M,W,MU7,N,N,N,
900896,MEREDITH,TROY,LANE,,1024007295,Y,NULL,003508-00,COMMUNITY COLLEGE OF CONNECTICUT,RI,2-year,Public,00:00.0,00:00.0,H,Y,00:00.0,BS,NURSING,2,0,00:00.0,00:00.0,00:00.0,16,12005,Classical High School,12,Providence,M,W,WH7,Y,N,N,
900897,MEREDITH,TROY,LANE,,1024007295,Y,NULL,003414-00,SALVE REGINA UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,G,N,NULL,,,3,0,00:00.0,00:00.0,00:00.0,16,12005,Classical High School,12,Providence,M,W,WH7,Y,N,N,
900898,MEREDITH,TROY,LANE,,1024007295,Y,NULL,003404-00,BROWN UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,F,N,NULL,,,4,1,00:00.0,00:00.0,00:00.0,16,12005,Classical High School,12,Providence,M,W,WH7,Y,N,N,
900899,KAREN,CHRISTOPHER,DENNIS,,1790874248,Y,NULL,003401-00,UNIVERSITY OF RHODE ISLAND,RI,4-year,Public,00:00.0,00:00.0,H,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,15,28010,Cranston High School East,28,Cranston,F,W,AI7,N,N,Y,
900900,BRIAN,LAURIE,DOWNS,,1745734373,Y,NULL,001276-00,WEST HILLS COMMUNITY COLLEGE,CA,2-year,Public,00:00.0,00:00.0,G,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,15,96107,Mt. Hope High School,96,Bristol Warren,F,W,AS7,N,N,N,
900901,BRIAN,LAURIE,DOWNS,,1745734373,Y,NULL,002120-00,BRYANT UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,G,N,NULL,,,3,0,00:00.0,00:00.0,00:00.0,15,96107,Mt. Hope High School,96,Bristol Warren,F,W,AS7,N,N,N,
900902,ROBIN,KRISTEN,MOSES,,1470689274,Y,NULL,003401-00,UNIVERSITY OF RHODE ISLAND,RI,4-year,Public,00:00.0,00:00.0,F,N,NULL,,,2,0.25,00:00.0,00:00.0,00:00.0,18,28010,Cranston High School East,28,Cranston,M,W,BL7,N,N,Y,
900903,ROBIN,KRISTEN,MOSES,,1470689274,Y,NULL,003407-00,RHODE ISLAND COLLEGE,RI,4-year,Public,00:00.0,00:00.0,A,N,NULL,,,3,1,00:00.0,00:00.0,00:00.0,18,28010,Cranston High School East,28,Cranston,M,W,BL7,N,N,Y,
900904,ROBIN,KRISTEN,MOSES,,1470689274,Y,NULL,007468-00,COMMUNITY COLLEGE OF RHODE ISLAND,RI,2-year,Public,00:00.0,00:00.0,F,Y,00:00.0,BS,BIOLOGY,4,0.5,00:00.0,00:00.0,00:00.0,18,28010,Cranston High School East,28,Cranston,M,W,BL7,N,N,Y,
900905,CHRISTINA,,SHARP,,1896332294,Y,NULL,003414-00,SALVE REGINA UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,A,N,NULL,,,2,1,00:00.0,00:00.0,00:00.0,18,28010,Cranston High School East,28,Cranston,M,A,AS7,Y,Y,Y,
900906,JEREMIAH,,MULLEN,,1471140449,Y,NULL,003401-00,UNIVERSITY OF RHODE ISLAND,RI,4-year,Public,00:00.0,00:00.0,H,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,17,12005,Classical High School,12,Providence,M,A,WH7,N,N,Y,
900907,JEREMIAH,,MULLEN,,1471140449,Y,NULL,003414-00,SALVE REGINA UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,W,N,NULL,,,3,0.5,00:00.0,00:00.0,00:00.0,17,12005,Classical High School,12,Providence,M,A,WH7,N,N,Y,
900908,ALLISON,AMANDA,MCCORMICK,,1080982343,Y,NULL,003407-00,RHODE ISLAND COLLEGE,RI,4-year,Public,00:00.0,00:00.0,A,N,NULL,,,2,0,00:00.0,00:00.0,00:00.0,17,12005,Classical High School,12,Providence,F,H,HI7,N,N,N,
900909,ALLISON,AMANDA,MCCORMICK,,1080982343,Y,NULL,001276-00,WEST HILLS COMMUNITY COLLEGE,CA,2-year,Public,00:00.0,00:00.0,H,Y,00:00.0,BS,BIOLOGY,3,1,00:00.0,00:00.0,00:00.0,17,12005,Classical High School,12,Providence,F,H,HI7,N,N,N,
900910,MARK,VALERIE,GARRISON,,1572764170,Y,NULL,003508-00,COMMUNITY COLLEGE OF CONNECTICUT,RI,2-year,Public,00:00.0,00:00.0,G,N,NULL,,,2,1,00:00.0,00:00.0,00:00.0,17,12005,Classical High School,12,Providence,M,E,AI7,Y,Y,N,
900911,JUSTIN,STEPHANIE,MYERS,,1643122393,Y,NULL,003404-00,BROWN UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,A,Y,00:00.0,AS,NURSING,2,0.25,00:00.0,00:00.0,00:00.0,16,58030,South Kingstown High School,58,South Kingstown,M,H,MU7,Y,Y,Y,
900912,KIRSTEN,,STEWART,,1083188659,Y,NULL,003401-00,UNIVERSITY OF RHODE ISLAND,RI,4-year,Public,00:00.0,00:00.0,Q,Y,00:00.0,BA,BUSINESS,2,0.5,00:00.0,00:00.0,00:00.0,17,28010,Cranston High School East,28,Cranston,M,H,MU7,Y,Y,Y,
900913,KIRSTEN,,STEWART,,1083188659,Y,NULL,007468-00,COMMUNITY COLLEGE OF RHODE ISLAND,RI,2-year,Public,00:00.0,00:00.0,A,N,NULL,,,3,1,00:00.0,00:00.0,00:00.0,17,28010,Cranston High School East,28,Cranston,M,H,MU7,Y,Y,Y,
900914,NICOLE,,JONES,,1780552661,Y,NULL,002120-00,BRYANT UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,Q,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,15,58030,South Kingstown High School,58,South Kingstown,M,H,HI7,N,N,N,
900915,MICHAEL,,FOSTER,,1405766356,Y,NULL,009823-00,JOHNSON & WALES UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,G,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,15,12005,Classical High School,12,Providence,M,A,WH7,Y,Y,N,
900916,TINA,JAMIE,SMITH,,1602391367,Y,NULL,007468-00,COMMUNITY COLLEGE OF RHODE ISLAND,RI,2-year,Public,00:00.0,00:00.0,G,N,NULL,,,2,1,00:00.0,00:00.0,00:00.0,16,41020,La Salle Academy,41,Private,F,A,MU7,N,Y,Y,
900917,TINA,JAMIE,SMITH,,1602391367,Y,NULL,002120-00,BRYANT UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,H,N,NULL,,,3,1,00:00.0,00:00.0,00:00.0,16,41020,La Salle Academy,41,Private,F,A,MU7,N,Y,Y,
900918,MATTHEW,,WILSON,,1487059730,Y,NULL,041713-00,"WEST HILLS COLLEGE, LEMOORE",CA,2-year,Public,00:00.0,00:00.0,W,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,15,33015,Coventry High School,33,Coventry,F,B,WH7,Y,Y,N,
900919,MATTHEW,,WILSON,,1487059730,Y,NULL,007468-00,COMMUNITY COLLEGE OF RHODE ISLAND,RI,2-year,Public,00:00.0,00:00.0,G,N,NULL,,,3,0.5,00:00.0,00:00.0,00:00.0,15,33015,Coventry High School,33,Coventry,F,B,WH7,Y,Y,N,
900920,MATTHEW,,WILSON,,1487059730,Y,NULL,003404-00,BROWN UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,W,N,NULL,,,4,0.5,00:00.0,00:00.0,00:00.0,15,33015,Coventry High School,33,Coventry,F,B,WH7,Y,Y,N,
900921,DONALD,,WELCH,,1189591657,Y,NULL,002120-00,BRYANT UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,A,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,17,41020,La Salle Academy,41,Private,M,H,MU7,Y,N,N,
900922,ASHLEY,WALTER,CRUZ,,1122314588,Y,NULL,003414-00,SALVE REGINA UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,G,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,18,33015,Coventry High School,33,Coventry,F,E,BL7,N,Y,N,
900923,ASHLEY,WALTER,CRUZ,,1122314588,Y,NULL,003414-00,SALVE REGINA UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,A,N,NULL,,,3,0.25,00:00.0,00:00.0,00:00.0,18,33015,Coventry High School,33,Coventry,F,E,BL7,N,Y,N,
900924,ASHLEY,WALTER,CRUZ,,1122314588,Y,NULL,041713-00,"WEST HILLS COLLEGE, LEMOORE",CA,2-year,Public,00:00.0,00:00.0,H,N,NULL,,,4,1,00:00.0,00:00.0,00:00.0,18,33015,Coventry High School,33,Coventry,F,E,BL7,N,Y,N,
900925,MICHAEL,LORI,BURKE,,1475690624,Y,NULL,001276-00,WEST HILLS COMMUNITY COLLEGE,CA,2-year,Public,00:00.0,00:00.0,W,Y,00:00.0,BA,NURSING,2,0,00:00.0,00:00.0,00:00.0,15,41020,La Salle Academy,41,Private,M,W,HI7,Y,N,Y,
900926,DYLAN,KATHERINE,DAVENPORT,,1658735484,Y,NULL,003410-00,PROVIDENCE COLLEGE,RI,4-year,Private,00:00.0,00:00.0,F,Y,00:00.0,AS,NURSING,2,0.5,00:00.0,00:00.0,00:00.0,18,58030,South Kingstown High School,58,South Kingstown,F,W,AI7,Y,Y,Y,
900927,DYLAN,KATHERINE,DAVENPORT,,1658735484,Y,NULL,041713-00,"WEST HILLS COLLEGE, LEMOORE",CA,2-year,Public,00:00.0,00:00.0,A,N,NULL,,,3,1,00:00.0,00:00.0,00:00.0,18,58030,South Kingstown High School,58,South Kingstown,F,W,AI7,Y,Y,Y,
900928,MARK,ADAM,TAYLOR,,1487909383,Y,NULL,002120-00,BRYANT UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,H,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,18,33015,Coventry High School,33,Coventry,M,H,BL7,Y,N,N,
900929,LESLIE,,COOKE,,1843441976,Y,NULL,001276-00,WEST HILLS COMMUNITY COLLEGE,CA,2-year,Public,00:00.0,00:00.0,W,Y,00:00.0,BS,BIOLOGY,2,0.25,00:00.0,00:00.0,00:00.0,17,28010,Cranston High School East,28,Cranston,F,E,WH7,N,Y,N,
900930,LESLIE,,COOKE,,1843441976,Y,NULL,003508-00,COMMUNITY COLLEGE OF CONNECTICUT,RI,2-year,Public,00:00.0,00:00.0,G,N,NULL,,,3,0.5,00:00.0,00:00.0,00:00.0,17,28010,Cranston High School East,28,Cranston,F,E,WH7,N,Y,N,
900931,STEVEN,,JACOBS,,1419620954,Y,NULL,041713-00,"WEST HILLS COLLEGE, LEMOORE",CA,2-year,Public,00:00.0,00:00.0,F,Y,00:00.0,AS,BIOLOGY,2,1,00:00.0,00:00.0,00:00.0,17,58030,South Kingstown High School,58,South Kingstown,F,B,MU7,Y,N,N,
900932,STEVEN,,JACOBS,,1419620954,Y,NULL,003404-00,BROWN UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,H,N,NULL,,,3,0,00:00.0,00:00.0,00:00.0,17,58030,South Kingstown High School,58,South Kingstown,F,B,MU7,Y,N,N,
900933,STEVEN,,JACOBS,,1419620954,Y,NULL,003401-00,UNIVERSITY OF RHODE ISLAND,RI,4-year,Public,00:00.0,00:00.0,Q,Y,00:00.0,BS,BUSINESS,4,0.25,00:00.0,00:00.0,00:00.0,17,58030,South Kingstown High School,58,South Kingstown,F,B,MU7,Y,N,N,
900934,BRITTANY,NICHOLAS,JENSEN,,1984999825,Y,NULL,003508-00,COMMUNITY COLLEGE OF CONNECTICUT,RI,2-year,Public,00:00.0,00:00.0,A,Y,00:00.0,BS,BUSINESS,2,0.5,00:00.0,00:00.0,00:00.0,17,28010,Cranston High School East,28,Cranston,M,H,AS7,Y,N,N,
900935,BARBARA,,SCOTT,,1184210256,Y,NULL,001276-00,WEST HILLS COMMUNITY COLLEGE,CA,2-year,Public,00:00.0,00:00.0,H,N,NULL,,,2,1,00:00.0,00:00.0,00:00.0,17,28010,Cranston High School East,28,Cranston,M,E,BL7,N,N,N,
900936,BARBARA,,SCOTT,,1184210256,Y,NULL,003414-00,SALVE REGINA UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,F,N,NULL,,,3,1,00:00.0,00:00.0,00:00.0,17,28010,Cranston High School East,28,Cranston,M,E,BL7,N,N,N,
900937,BARBARA,,SCOTT,,1184210256,Y,NULL,003508-00,COMMUNITY COLLEGE OF CONNECTICUT,RI,2-year,Public,00:00.0,00:00.0,F,N,NULL,,,4,0,00:00.0,00:00.0,00:00.0,17,28010,Cranston High School East,28,Cranston,M,E,BL7,N,N,N,
900938,AMANDA,JILL,MIDDLETON,,1639671348,Y,NULL,003414-00,SALVE REGINA UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,H,Y,00:00.0,BA,NURSING,2,1,00:00.0,00:00.0,00:00.0,17,58030,South Kingstown High School,58,South Kingstown,M,B,BL7,Y,N,N,
900939,AMANDA,JILL,MIDDLETON,,1639671348,Y,NULL,003414-00,SALVE REGINA UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,H,N,NULL,,,3,0,00:00.0,00:00.0,00:00.0,17,58030,South Kingstown High School,58,South Kingstown,M,B,BL7,Y,N,N,
900940,PEGGY,,BUSH,,1507064324,Y,NULL,003407-00,RHODE ISLAND COLLEGE,RI,4-year,Public,00:00.0,00:00.0,Q,N,NULL,,,2,0.25,00:00.0,00:00.0,00:00.0,15,41020,La Salle Academy,41,Private,M,W,BL7,Y,Y,N,
900941,PEGGY,,BUSH,,1507064324,Y,NULL,003407-00,RHODE ISLAND COLLEGE,RI,4-year,Public,00:00.0,00:00.0,F,Y,00:00.0,AS,NURSING,3,0.5,00:00.0,00:00.0,00:00.0,15,41020,La Salle Academy,41,Private,M,W,BL7,Y,Y,N,
900942,MICHELLE,,BROWN,,1298642200,Y,NULL,003407-00,RHODE ISLAND COLLEGE,RI,4-year,Public,00:00.0,00:00.0,F,Y,00:00.0,BS,NURSING,2,1,00:00.0,00:00.0,00:00.0,17,96107,Mt. Hope High School,96,Bristol Warren,F,A,BL7,N,Y,N,
900943,MICHELLE,,BROWN,,1298642200,Y,NULL,009823-00,JOHNSON & WALES UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,H,N,NULL,,,3,0.5,00:00.0,00:00.0,00:00.0,17,96107,Mt. Hope High School,96,Bristol Warren,F,A,BL7,N,Y,N,
900944,VICKI,ROBERT,GONZALEZ,,1157810409,Y,NULL,003401-00,UNIVERSITY OF RHODE ISLAND,RI,4-year,Public,00:00.0,00:00.0,A,N,NULL,,,2,0,00:00.0,00:00.0,00:00.0,18,58030,South Kingstown High School,58,South Kingstown,M,E,MU7,Y,N,N,
900945,AMY,,ERICKSON,,1151838910,Y,NULL,003404-00,BROWN UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,H,N,NULL,,,2,0.25,00:00.0,00:00.0,00:00.0,16,58030,South Kingstown High School,58,South Kingstown,F,E,HI7,Y,N,N,
900946,AMY,,ERICKSON,,1151838910,Y,NULL,003410-00,PROVIDENCE COLLEGE,RI,4-year,Private,00:00.0,00:00.0,W,Y,00:00.0,BA,BIOLOGY,3,0.5,00:00.0,00:00.0,00:00.0,16,58030,South Kingstown High School,58,South Kingstown,F,E,HI7,Y,N,N,
900947,CURTIS,KURT,KENNEDY,,1774717688,Y,NULL,007468-00,COMMUNITY COLLEGE OF RHODE ISLAND,RI,2-year,Public,00:00.0,00:00.0,G,N,NULL,,,2,0,00:00.0,00:00.0,00:00.0,15,41020,La Salle Academy,41,Private,M,A,AS7,Y,Y,Y,
900948,CURTIS,KURT,KENNEDY,,1774717688,Y,NULL,003401-00,UNIVERSITY OF RHODE ISLAND,RI,4-year,Public,00:00.0,00:00.0,A,Y,00:00.0,AS,BIOLOGY,3,0.25,00:00.0,00:00.0,00:00.0,15,41020,La Salle Academy,41,Private,M,A,AS7,Y,Y,Y,
900949,RACHEL,,REED,,1463610593,Y,NULL,003407-00,RHODE ISLAND COLLEGE,RI,4-year,Public,00:00.0,00:00.0,F,N,NULL,,,2,0,00:00.0,00:00.0,00:00.0,17,12005,Classical High School,12,Providence,M,B,AI7,Y,N,Y,
900950,RACHEL,,REED,,1463610593,Y,NULL,002120-00,BRYANT UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,G,N,NULL,,,3,1,00:00.0,00:00.0,00:00.0,17,12005,Classical High School,12,Providence,M,B,AI7,Y,N,Y,
900951,RACHEL,,REED,,1463610593,Y,NULL,003508-00,COMMUNITY COLLEGE OF CONNECTICUT,RI,2-year,Public,00:00.0,00:00.0,A,N,NULL,,,4,0.25,00:00.0,00:00.0,00:00.0,17,12005,Classical High School,12,Providence,M,B,AI7,Y,N,Y,
900952,CURTIS,,GROSS,,1274194034,Y,NULL,003414-00,SALVE REGINA UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,F,N,NULL,,,2,0.25,00:00.0,00:00.0,00:00.0,16,28010,Cranston High School East,28,Cranston,M,I,AS7,Y,N,N,
900953,CURTIS,,GROSS,,1274194034,Y,NULL,003414-00,SALVE REGINA UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,W,N,NULL,,,3,0.25,00:00.0,00:00.0,00:00.0,16,28010,Cranston High School East,28,Cranston,M,I,AS7,Y,N,N,
900954,CURTIS,,GROSS,,1274194034,Y,NULL,002120-00,BRYANT UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,A,N,NULL,,,4,1,00:00.0,00:00.0,00:00.0,16,28010,Cranston High School East,28,Cranston,M,I,AS7,Y,N,N,
900955,ABIGAIL,JEFFERY,HERNANDEZ,,1519556022,Y,NULL,003508-00,COMMUNITY COLLEGE OF CONNECTICUT,RI,2-year,Public,00:00.0,00:00.0,G,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,17,58030,South Kingstown High School,58,South Kingstown,F,H,BL7,N,Y,Y,
900956,ABIGAIL,JEFFERY,HERNANDEZ,,1519556022,Y,NULL,001276-00,WEST HILLS COMMUNITY COLLEGE,CA,2-year,Public,00:00.0,00:00.0,H,N,NULL,,,3,0.5,00:00.0,00:00.0,00:00.0,17,58030,South Kingstown High School,58,South Kingstown,F,H,BL7,N,Y,Y,
900957,ABIGAIL,JEFFERY,HERNANDEZ,,1519556022,Y,NULL,003404-00,BROWN UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,A,N,NULL,,,4,1,00:00.0,00:00.0,00:00.0,17,58030,South Kingstown High School,58,South Kingstown,F,H,BL7,N,Y,Y,
900958,ABIGAIL,JEFFERY,HERNANDEZ,,1519556022,Y,NULL,003407-00,RHODE ISLAND COLLEGE,RI,4-year,Public,00:00.0,00:00.0,Q,N,NULL,,,5,1,00:00.0,00:00.0,00:00.0,17,58030,South Kingstown High School,58,South Kingstown,F,H,BL7,N,Y,Y,
900959,MARIA,ROBERT,GARCIA,,1637699688,Y,NULL,009823-00,JOHNSON & WALES UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,W,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,17,28010,Cranston High School East,28,Cranston,F,A,HI7,N,Y,Y,
900960,CHRISTOPHER,,WRIGHT,,1046764409,Y,NULL,003407-00,RHODE ISLAND COLLEGE,RI,4-year,Public,00:00.0,00:00.0,H,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,15,96107,Mt. Hope High School,96,Bristol Warren,M,B,AI7,Y,N,N,
